FlightDate,Day_Of_Week,Airline,Tail_Number,Cancelled,Diverted,Dep_Airport,Dep_CityName,DepTime_label,Dep_Delay,Dep_Delay_Tag,Dep_Delay_Type,Arr_Airport,Arr_CityName,Arr_Delay,Arr_Delay_Type,Flight_Duration,Distance_type,Delay_Carrier,Delay_Weather,Delay_NAS,Delay_Security,Delay_LastAircraft
2023-02-23,4,Alaska Airlines Inc.,N644AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,BOI,"Boise, ID",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N644AS,1.0,0.0,BOI,"Boise, ID",Morning,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N527AS,1.0,0.0,SFO,"San Francisco, CA",Morning,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N563AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,LAX,"Los Angeles, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N586AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,SAN,"San Diego, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N260AK,1.0,0.0,LAX,"Los Angeles, CA",Morning,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N557AS,1.0,0.0,PDX,"Portland, OR",Afternoon,0.0,0,No Departure Delay,SNA,"Santa Ana, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N557AS,1.0,0.0,SNA,"Santa Ana, CA",Afternoon,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N644AS,1.0,0.0,PDX,"Portland, OR",Afternoon,0.0,0,No Departure Delay,SMF,"Sacramento, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N644AS,1.0,0.0,SMF,"Sacramento, CA",Afternoon,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N285AK,1.0,0.0,BOI,"Boise, ID",Morning,0.0,0,No Departure Delay,SAN,"San Diego, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N461AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N265AK,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,PSP,"Palm Springs, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N265AK,1.0,0.0,PSP,"Palm Springs, CA",Afternoon,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N594AS,1.0,0.0,LAX,"Los Angeles, CA",Evening,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N518AS,1.0,0.0,SEA,"Seattle, WA",Morning,0.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N955AK,1.0,0.0,PDX,"Portland, OR",Afternoon,0.0,0,No Departure Delay,OAK,"Oakland, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N453AS,1.0,0.0,SMF,"Sacramento, CA",Morning,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N453AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,SMF,"Sacramento, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N518AS,1.0,0.0,SFO,"San Francisco, CA",Morning,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N419AS,1.0,0.0,OAK,"Oakland, CA",Morning,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N523AS,1.0,0.0,SNA,"Santa Ana, CA",Morning,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N937AK,1.0,0.0,PDX,"Portland, OR",Afternoon,0.0,0,No Departure Delay,LAX,"Los Angeles, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N519AS,1.0,0.0,PDX,"Portland, OR",Afternoon,0.0,0,No Departure Delay,BUR,"Burbank, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N302AS,1.0,0.0,PDX,"Portland, OR",Afternoon,0.0,0,No Departure Delay,SJC,"San Jose, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N302AS,1.0,0.0,SJC,"San Jose, CA",Afternoon,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N237AK,0.0,1.0,LAX,"Los Angeles, CA",Morning,45.0,1,Low Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N519AS,1.0,0.0,BUR,"Burbank, CA",Evening,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N955AK,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,SAN,"San Diego, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N519AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,SNA,"Santa Ana, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N519AS,1.0,0.0,SNA,"Santa Ana, CA",Morning,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N594AS,1.0,0.0,SEA,"Seattle, WA",Morning,0.0,0,No Departure Delay,LAX,"Los Angeles, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N453AS,1.0,0.0,ONT,"Ontario, CA",Evening,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N937AK,1.0,0.0,LAX,"Los Angeles, CA",Morning,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N491AS,1.0,0.0,SFO,"San Francisco, CA",Afternoon,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N453AS,1.0,0.0,PDX,"Portland, OR",Afternoon,0.0,0,No Departure Delay,ONT,"Ontario, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-23,4,Alaska Airlines Inc.,N955AK,1.0,0.0,OAK,"Oakland, CA",Evening,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N593AS,1.0,0.0,DCA,"Washington, DC",Evening,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N593AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,DCA,"Washington, DC",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N477AS,0.0,1.0,JFK,"New York, NY",Afternoon,-3.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N280AK,0.0,1.0,JFK,"New York, NY",Morning,26.0,1,Low Departure Delay,SAN,"San Diego, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N481AS,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N553AS,1.0,0.0,BRW,"Barrow, AK",Afternoon,0.0,0,No Departure Delay,ANC,"Anchorage, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N553AS,1.0,0.0,ANC,"Anchorage, AK",Afternoon,0.0,0,No Departure Delay,BRW,"Barrow, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N535AS,0.0,1.0,YAK,"Yakutat, AK",Morning,40.0,1,Low Departure Delay,CDV,"Cordova, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N535AS,1.0,0.0,CDV,"Cordova, AK",Afternoon,0.0,0,No Departure Delay,ANC,"Anchorage, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N611AS,1.0,0.0,SIT,"Sitka, AK",Evening,0.0,0,No Departure Delay,JNU,"Juneau, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N611AS,0.0,1.0,KTN,"Ketchikan, AK",Afternoon,341.0,1,Hight Departure Delay,SIT,"Sitka, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N607AS,1.0,0.0,JNU,"Juneau, AK",Evening,0.0,0,No Departure Delay,SIT,"Sitka, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N612AS,1.0,0.0,SIT,"Sitka, AK",Morning,0.0,0,No Departure Delay,JNU,"Juneau, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N612AS,1.0,0.0,JNU,"Juneau, AK",Morning,0.0,0,No Departure Delay,ANC,"Anchorage, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N614AS,1.0,0.0,SEA,"Seattle, WA",Morning,0.0,0,No Departure Delay,ANC,"Anchorage, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N612AS,1.0,0.0,ANC,"Anchorage, AK",Morning,0.0,0,No Departure Delay,OME,"Nome, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N612AS,1.0,0.0,OME,"Nome, AK",Afternoon,0.0,0,No Departure Delay,ANC,"Anchorage, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N263AK,0.0,1.0,EWR,"Newark, NJ",Afternoon,-2.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N419AS,0.0,1.0,EWR,"Newark, NJ",Evening,46.0,1,Low Departure Delay,SAN,"San Diego, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N927VA,0.0,1.0,IAD,"Washington, DC",Evening,24.0,1,Low Departure Delay,LAX,"Los Angeles, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N491AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N491AS,1.0,0.0,ORD,"Chicago, IL",Afternoon,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N922VA,1.0,0.0,LAX,"Los Angeles, CA",Evening,0.0,0,No Departure Delay,IAD,"Washington, DC",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N585AS,0.0,1.0,BOS,"Boston, MA",Evening,152.0,1,Hight Departure Delay,SAN,"San Diego, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N296AK,0.0,1.0,BOS,"Boston, MA",Morning,161.0,1,Hight Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N270AK,1.0,0.0,SEA,"Seattle, WA",Morning,0.0,0,No Departure Delay,AUS,"Austin, TX",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N270AK,1.0,0.0,AUS,"Austin, TX",Afternoon,0.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N506AS,1.0,0.0,MCI,"Kansas City, MO",Morning,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N569AS,1.0,0.0,SEA,"Seattle, WA",Morning,0.0,0,No Departure Delay,LAS,"Las Vegas, NV",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N569AS,1.0,0.0,LAS,"Las Vegas, NV",Morning,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N584AS,1.0,0.0,LAS,"Las Vegas, NV",Morning,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N931AK,1.0,0.0,DEN,"Denver, CO",Morning,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N428AS,1.0,0.0,PHX,"Phoenix, AZ",Morning,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N588AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,LAS,"Las Vegas, NV",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N583AS,1.0,0.0,SEA,"Seattle, WA",Morning,0.0,0,No Departure Delay,RNO,"Reno, NV",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N583AS,1.0,0.0,RNO,"Reno, NV",Morning,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N428AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,PHX,"Phoenix, AZ",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N929AK,1.0,0.0,KOA,"Kona, HI",Afternoon,-2.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N512AS,1.0,0.0,OGG,"Kahului, HI",Evening,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N464AS,1.0,0.0,HNL,"Honolulu, HI",Evening,0.0,0,No Departure Delay,ANC,"Anchorage, AK",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N440AS,1.0,0.0,HNL,"Honolulu, HI",Afternoon,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N491AS,0.0,1.0,HNL,"Honolulu, HI",Afternoon,69.0,1,Hight Departure Delay,LAX,"Los Angeles, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N440AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,HNL,"Honolulu, HI",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N644AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,BOI,"Boise, ID",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N644AS,1.0,0.0,BOI,"Boise, ID",Morning,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N265AK,0.0,1.0,SEA,"Seattle, WA",Afternoon,-2.0,0,No Departure Delay,BUR,"Burbank, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N265AK,1.0,0.0,BUR,"Burbank, CA",Evening,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N305AS,1.0,0.0,PDX,"Portland, OR",Evening,22.0,1,Low Departure Delay,LAX,"Los Angeles, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N618AS,1.0,0.0,SEA,"Seattle, WA",Afternoon,0.0,0,No Departure Delay,ONT,"Ontario, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N618AS,1.0,0.0,ONT,"Ontario, CA",Evening,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N270AK,1.0,0.0,SFO,"San Francisco, CA",Afternoon,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N453AS,1.0,0.0,PDX,"Portland, OR",Morning,0.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N277AK,0.0,1.0,SEA,"Seattle, WA",Evening,57.0,1,Low Departure Delay,ONT,"Ontario, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N935AK,1.0,0.0,SFO,"San Francisco, CA",Evening,76.0,1,Hight Departure Delay,LAX,"Los Angeles, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N913AK,0.0,1.0,SEA,"Seattle, WA",Evening,14.0,1,No Departure Delay,BUR,"Burbank, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N519AS,1.0,0.0,SNA,"Santa Ana, CA",Afternoon,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N941AK,1.0,0.0,SJC,"San Jose, CA",Morning,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N615AS,1.0,0.0,SEA,"Seattle, WA",Morning,0.0,0,No Departure Delay,ONT,"Ontario, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N615AS,1.0,0.0,ONT,"Ontario, CA",Morning,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N285AK,1.0,0.0,SAN,"San Diego, CA",Morning,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N519AS,1.0,0.0,SEA,"Seattle, WA",Evening,0.0,0,No Departure Delay,SNA,"Santa Ana, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N317AS,1.0,0.0,BUR,"Burbank, CA",Morning,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N317AS,1.0,0.0,SEA,"Seattle, WA",Morning,0.0,0,No Departure Delay,BUR,"Burbank, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N589AS,1.0,0.0,SEA,"Seattle, WA",Evening,0.0,0,No Departure Delay,LAX,"Los Angeles, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N236AK,0.0,1.0,PDX,"Portland, OR",Morning,6.0,1,No Departure Delay,BUR,"Burbank, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N453AS,1.0,0.0,SFO,"San Francisco, CA",Afternoon,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N955AK,1.0,0.0,SEA,"Seattle, WA",Morning,0.0,0,No Departure Delay,PDX,"Portland, OR",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-24,5,Alaska Airlines Inc.,N306AS,0.0,1.0,SEA,"Seattle, WA",Evening,-3.0,0,No Departure Delay,LAX,"Los Angeles, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-25,6,Alaska Airlines Inc.,N481AS,1.0,0.0,JFK,"New York, NY",Afternoon,0.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-02-25,6,Alaska Airlines Inc.,N972AK,1.0,0.0,SEA,"Seattle, WA",Evening,0.0,0,No Departure Delay,ANC,"Anchorage, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-25,6,Alaska Airlines Inc.,N611AS,0.0,1.0,YAK,"Yakutat, AK",Morning,210.0,1,Hight Departure Delay,CDV,"Cordova, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-25,6,Alaska Airlines Inc.,N611AS,1.0,0.0,CDV,"Cordova, AK",Afternoon,0.0,0,No Departure Delay,ANC,"Anchorage, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-25,6,Alaska Airlines Inc.,N607AS,1.0,0.0,SIT,"Sitka, AK",Morning,0.0,0,No Departure Delay,JNU,"Juneau, AK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-25,6,Alaska Airlines Inc.,N614AS,1.0,0.0,ANC,"Anchorage, AK",Night,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-02-25,6,Alaska Airlines Inc.,N972AK,1.0,0.0,ANC,"Anchorage, AK",Afternoon,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
